GEOTYPE|ST|GEOCOMP|GEO_ID|GEO_TTL|GEO_ID_F|NAICS2017|NAICS2017_TTL|NAICS2017_F|SECTOR|YEAR|FIRM|FIRM_F|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F|EMPQ1PW|EMPQ1PW_F|EMPQ2PW|EMPQ2PW_F|EMPQ3PW|EMPQ3PW_F|EMPQ4PW|EMPQ4PW_F|HOURS|HOURS_F|PAYANPW|PAYANPW_F|CSTMTOT|CSTMTOT_F|CSTMPRT|CSTMPRT_F|CSTRSL|CSTRSL_F|CSTFU|CSTFU_F|CSTELEC|CSTELEC_F|CSTCNT|CSTCNT_F|ELECPCH|ELECPCH_F|ELECGEN|ELECGEN_F|ELECSLD|ELECSLD_F|VALADD|VALADD_F|INVTOTB|INVTOTB_F|INVFINB|INVFINB_F|INVWIPB|INVWIPB_F|INVMATB|INVMATB_F|INVTOTE|INVTOTE_F|INVFINE|INVFINE_F|INVWIPE|INVWIPE_F|INVMATE|INVMATE_F|RPTOT|RPTOT_F|RPBLD|RPBLD_F|RPMCH|RPMCH_F|PCHTT|PCHTT_F|PCHTEMP|PCHTEMP_F|PCHCMPQ|PCHCMPQ_F|PCHEXSO|PCHEXSO_F|PCHDAPR|PCHDAPR_F|PCHCSVC|PCHCSVC_F|PCHRPR|PCHRPR_F|PCHRFUS|PCHRFUS_F|PCHADVT|PCHADVT_F|PCHPRTE|PCHPRTE_F|PCHTAX|PCHTAX_F|PCHOEXP|PCHOEXP_F
01|00|00|0100000US|United States||324199|All other petroleum and coal products manufacturing||31|2017|66||84||3995622||213537||55978||2988||2362||2407||2398||2390||5311||165144||2337407||2196287||13551||53040||27020||47509||342736||377709||0|D|1681218||512617||172341||24373||315903||578865||184343||35374||359148||30601||15810||14791||290097||6755||7251||449||397||1022||125262||25541||117||23125||23025||77153|
01|00|00|0100000US|United States||325|Chemical manufacturing||31|2017|9762||13482||756408618||60927739||16405190||781930||483937||486483||486066||487935||956374||30712174||352119556||306723487||22308746||9505606||8734498||4847219||147640710||46057960||17790899||408050188||86309895||41840224||16682795||27786876||91675826||44002488||18281657||29391681||3627536||2002264||1625272||56698147||5101611||725350||646370||403532||501603||8544548||4394652||3191755||7470129||3178567||22540030|
01|00|00|0100000US|United States||3251|Basic chemical manufacturing||31|2017|1249||2434||214177491||13077132||3427979||147123||92812||92957||92697||92838||193243||7565064||119576688||104389981||3491952||6428541||4555821||710393||85375478||21822434||7528161||95035897||17504634||8377352||2467739||6659543||17855679||9035970||2244215||6575494||965483||265676||699807||16428630||1059049||121198||133814||83427||110651||3777115||2883928||68136||1035215||1076088||6080009|
01|00|00|0100000US|United States||32511|Petrochemical manufacturing||31|2017|29||44||53711089||1058562||295396||9300||5944||5890||5953||5908||11966||664803||28466331||25200460||1283115||1609115||370289||3352||7302354||0|D|772636||25430158||2279250||1033744||383889||861617||2492333||1325008||278025||889300||95343||6685||88658||2139543||87601||4295||6815||4268||4198||892871||94934||787||137870||177133||728771|
01|00|00|0100000US|United States||325110|Petrochemical manufacturing||31|2017|29||44||53711089||1058562||295396||9300||5944||5890||5953||5908||11966||664803||28466331||25200460||1283115||1609115||370289||3352||7302354||0|D|772636||25430158||2279250||1033744||383889||861617||2492333||1325008||278025||889300||95343||6685||88658||2139543||87601||4295||6815||4268||4198||892871||94934||787||137870||177133||728771|
01|00|00|0100000US|United States||32512|Industrial gas manufacturing||31|2017|64||512||9279037||998075||239302||12745||8572||8594||8527||8735||16859||634696||3360152||1604854||130205||612503||974689||37901||16250627||0||0||5872272||1061751||371779||153640||536332||922643||338336||140470||443837||59363||23314||36049||677594||23284||3817||6581||6509||7022||201979||55401||1743||26158||62720||282380|
01|00|00|0100000US|United States||325120|Industrial gas manufacturing||31|2017|64||512||9279037||998075||239302||12745||8572||8594||8527||8735||16859||634696||3360152||1604854||130205||612503||974689||37901||16250627||0||0||5872272||1061751||371779||153640||536332||922643||338336||140470||443837||59363||23314||36049||677594||23284||3817||6581||6509||7022||201979||55401||1743||26158||62720||282380|
01|00|00|0100000US|United States||32513|Synthetic dye and pigment manufacturing||31|2017|111||145||6723430||681783||172291||8229||5216||5247||5253||5146||10614||390208||3233829||2820265||192298||90733||117780||12753||2068856||0|D|0||3578095||1257126||561659||126645||568822||1404138||640601||136197||627340||19101||10573||8528||552275||42767||8137||5903||5673||3008||125642||32237||4447||56550||40275||227636|
01|00|00|0100000US|United States||325130|Synthetic dye and pigment manufacturing||31|2017|111||145||6723430||681783||172291||8229||5216||5247||5253||5146||10614||390208||3233829||2820265||192298||90733||117780||12753||2068856||0|D|0||3578095||1257126||561659||126645||568822||1404138||640601||136197||627340||19101||10573||8528||552275||42767||8137||5903||5673||3008||125642||32237||4447||56550||40275||227636|
01|00|00|0100000US|United States||32518|Other basic inorganic chemical manufacturing||31|2017|368||632||31434279||3263181||851762||38605||25115||25149||25064||25069||51580||1918727||12642054||9533098||510301||1119353||1313917||165385||27664190||9328738||4947037||18761783||3507664||1748924||607240||1151500||3523906||1796777||528945||1198184||228303||70379||157924||3183543||346889||25926||45355||12489||24345||806911||336647||7377||196176||208727||1172701|
01|00|00|0100000US|United States||325180|Other basic inorganic chemical manufacturing||31|2017|368||632||31434279||3263181||851762||38605||25115||25149||25064||25069||51580||1918727||12642054||9533098||510301||1119353||1313917||165385||27664190||9328738||4947037||18761783||3507664||1748924||607240||1151500||3523906||1796777||528945||1198184||228303||70379||157924||3183543||346889||25926||45355||12489||24345||806911||336647||7377||196176||208727||1172701|
01|00|00|0100000US|United States||32519|Other basic organic chemical manufacturing||31|2017|747||1101||113029656||7075531||1869228||78244||47965||48077||47900||47980||102224||3956630||71874322||65231304||1376033||2996837||1779146||491002||32089451||9111474||1808488||41393589||9398843||4661246||1196325||3541272||9512659||4935248||1160578||3416833||563373||154725||408648||9875675||558508||79023||69160||54488||72078||1749712||2364709||53782||618461||587233||3668521|
01|00|00|0100000US|United States||325193|Ethyl alcohol manufacturing||31|2017|120||209||30551730||755686||196319||10945||8327||8447||8440||8452||17572||494908||25925733||23648043||87860||1342545||712096||135189||11348426||0|D|0|D|4625474||1392558||487769||202310||702479||1373640||495577||193979||684084||147651||45484||102167||1455873||39316||23802||9316||16873||20397||342267||152786||21737||114197||72698||642484|
01|00|00|0100000US|United States||325194|Cyclic crude, intermediate, and gum and wood chemical manufacturing||31|2017|55||78||7609017||516160||132812||5436||3697||3723||3631||3536||7755||288143||3901253||3619679||96941||68925||109220||6488||2693523||0|D|0|D|3593786||732996||311528||122402||299066||508495||246452||73500||188543||46751||16120||30631||551871||62551||1092||1471||1644||1745||70238||83073||805||50677||58591||219984|
01|00|00|0100000US|United States||325199|All other basic organic chemical manufacturing||31|2017|591||814||74868909||5803685||1540097||61863||35941||35907||35829||35992||76897||3173579||42047336||37963582||1191232||1585367||957830||349325||18047502||4776831||1563852||33174329||7273289||3861949||871613||2539727||7630524||4193219||893099||2544206||368971||93121||275850||7867931||456641||54129||58373||35971||49936||1337207||2128850||31240||453587||455944||2806053|
01|00|00|0100000US|United States||3252|Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing||31|2017|1079||1414||105325354||7605534||1987924||97415||67558||67658||67514||67725||137409||4405964||67441315||61681623||1574114||1799856||1911292||474430||31166778||0|D|9341937||38458473||9909347||5601253||1042064||3266030||10737474||6017076||1200675||3519723||522546||173672||348874||7278707||1027304||237265||37943||40840||38417||1704244||485646||46082||423093||502378||2735495|
01|00|00|0100000US|United States||32521|Resin and synthetic rubber manufacturing||31|2017|984||1284||98539132||6909874||1816711||83578||56071||56207||56202||56306||114412||3895517||63391216||58012159||1486474||1715429||1751385||425769||28538354||20797453||9341937||35712127||9065186||5174683||952724||2937779||9860637||5583369||1108249||3169019||495459||159237||336222||6937519||988415||233615||36820||36255||35375||1607677||464656||43052||387561||475491||2628602|
01|00|00|0100000US|United States||325211|Plastics material and resin manufacturing||31|2017|860||1128||90209020||6141092||1636632||73979||49825||50023||49993||50096||101642||3474209||58426722||53676240||1093657||1594847||1652985||408993||27057862||20490265||0|D|32310006||7968815||4511983||811725||2645107||8689573||4901804||949612||2838157||460183||141493||318690||6068396||916714||201224||30344||30285||29834||1522603||412704||31126||254515||423643||2215404|
01|00|00|0100000US|United States||325212|Synthetic rubber manufacturing||31|2017|139||156||8330112||768782||180079||9599||6246||6184||6209||6210||12770||421308||4964494||4335919||392817||120582||98400||16776||1480492||307188||0|D|3402121||1096371||662700||140999||292672||1171064||681565||158637||330862||35276||17744||17532||869123||71701||32391||6476||5970||5541||85074||51952||11926||133046||51848||413198|
01|00|00|0100000US|United States||32522|Artificial and synthetic fibers and filaments manufacturing||31|2017|108||130||6786222||695660||171213||13837||11487||11451||11312||11419||22997||510447||4050099||3669464||87640||84427||159907||48661||2628424||0|D|0||2746346||844161||426570||89340||328251||876837||433707||92426||350704||27087||14435||12652||341188||38889||3650||1123||4585||3042||96567||20990||3030||35532||26887||106893|
01|00|00|0100000US|United States||325220|Artificial and synthetic fibers and filaments manufacturing||31|2017|108||130||6786222||695660||171213||13837||11487||11451||11312||11419||22997||510447||4050099||3669464||87640||84427||159907||48661||2628424||0|D|0||2746346||844161||426570||89340||328251||876837||433707||92426||350704||27087||14435||12652||341188||38889||3650||1123||4585||3042||96567||20990||3030||35532||26887||106893|
01|00|00|0100000US|United States||3253|Pesticide, fertilizer, and other agricultural chemical manufacturing||31|2017|724||976||31448638||2304426||574353||32553||22402||22566||22313||22483||45478||1354105||15083158||13467250||451016||378768||422863||363261||7111946||2245335||695192||16641064||4850218||2092234||881865||1876119||5153953||2240781||1008902||1904270||176568||68479||108089||2089902||238634||20667||10444||5720||17575||472187||101467||39403||199055||152435||832315|
01|00|00|0100000US|United States||32531|Fertilizer manufacturing||31|2017|545||747||16850855||1463130||358494||20272||13946||14052||13790||13936||29647||906025||8023190||6717089||337593||326121||348617||293770||5972838||2245335||659834||9029582||2321683||1154122||362008||805553||2518058||1288485||429562||800011||121380||44372||77008||1194640||112052||11792||4689||3982||12159||336304||37372||17431||117056||92893||448910|
01|00|00|0100000US|United States||325311|Nitrogenous fertilizer manufacturing||31|2017|162||202||6116007||496261||125264||5865||3878||3888||3889||4056||8550||309703||2165771||1602321||24840||270945||221795||45870||3817278||0|D|0|D|3972463||515501||297911||23622||193968||538103||316712||27048||194343||31909||10479||21430||612516||47974||4176||1811||1034||4232||237552||27046||2354||83288||38567||164482|
01|00|00|0100000US|United States||325312|Phosphatic fertilizer manufacturing||31|2017|45||71||5886222||509726||125797||5703||4318||4423||4360||4256||9711||367783||3183541||2778194||44827||0|D|102168||0|D|1882489||0|D|612919||2843374||1018967||448979||274491||295497||1139585||538736||325427||275422||36200||5126||31074||218767||14268||1699||997||1432||1645||46112||2248||1995||9782||33036||105553|
01|00|00|0100000US|United States||325314|Fertilizer (mixing only) manufacturing||31|2017|359||474||4848626||457143||107433||8704||5750||5741||5541||5624||11386||228539||2673878||2336574||267926||0|D|24654||0|D|273071||0|D|0|D|2213745||787215||407232||63895||316088||840370||433037||77087||330246||53271||28767||24504||363357||49810||5917||1881||1516||6282||52640||8078||13082||23986||21290||178875|
01|00|00|0100000US|United States||32532|Pesticide and other agricultural chemical manufacturing||31|2017|188||229||14597783||841296||215859||12281||8456||8514||8523||8547||15831||448080||7059968||6750161||113423||52647||74246||69491||1139108||0||35358||7611482||2528535||938112||519857||1070566||2635895||952296||579340||1104259||55188||24107||31081||895262||126582||8875||5755||1738||5416||135883||64095||21972||81999||59542||383405|
01|00|00|0100000US|United States||325320|Pesticide and other agricultural chemical manufacturing||31|2017|188||229||14597783||841296||215859||12281||8456||8514||8523||8547||15831||448080||7059968||6750161||113423||52647||74246||69491||1139108||0||35358||7611482||2528535||938112||519857||1070566||2635895||952296||579340||1104259||55188||24107||31081||895262||126582||8875||5755||1738||5416||135883||64095||21972||81999||59542||383405|
01|00|00|0100000US|United States||3254|Pharmaceutical and medicine manufacturing||31|2017|1881||2371||233298900||22475598||6480327||265463||147954||148123||149074||149610||284772||9809074||69910985||59587888||7062339||367875||875442||2017441||11538840||0|D|0|D|165677062||37417355||17657565||10543941||9215849||40567738||18383578||12107075||10077085||811936||629802||182134||20588038||1437767||238809||376821||175127||192914||1369931||399882||2020294||4920003||1017676||8438814|
01|00|00|0100000US|United States||32541|Pharmaceutical and medicine manufacturing||31|2017|1881||2371||233298900||22475598||6480327||265463||147954||148123||149074||149610||284772||9809074||69910985||59587888||7062339||367875||875442||2017441||11538840||0|D|0|D|165677062||37417355||17657565||10543941||9215849||40567738||18383578||12107075||10077085||811936||629802||182134||20588038||1437767||238809||376821||175127||192914||1369931||399882||2020294||4920003||1017676||8438814|
01|00|00|0100000US|United States||325411|Medicinal and botanical manufacturing||31|2017|453||494||11381439||1902950||504601||27239||17495||17427||17512||17649||33368||929827||4764745||4351061||0|D|37717||0|D|93635||1049219||0|D|0|D|6561512||2453040||1006881||480963||965196||2439545||945908||486754||1006883||99465||67871||31594||1213851||82374||12785||12277||9930||13674||116653||45718||214190||179214||47605||479431|
01|00|00|0100000US|United States||325412|Pharmaceutical preparation manufacturing||31|2017|1025||1296||177771497||13948784||4250179||167324||89195||89211||90232||90457||171031||5624555||50813126||44137005||4540372||193598||530954||1411197||7368062||96119||0|D|128776031||23133467||11666227||6007397||5459843||25655188||12370397||7120887||6163904||487897||370579||117318||14737341||987152||134935||294393||83500||124475||766336||204004||1655092||4201095||823855||5462504|
01|00|00|0100000US|United States||325413|In-vitro diagnostic substance manufacturing||31|2017|195||241||13648218||2455237||694946||26110||10747||10746||10721||10784||21894||688710||4783617||4115263||556783||12870||47706||50995||513183||0|D|0||8689549||2332655||1059093||576520||697042||2094220||976782||483779||633659||70071||61941||8130||1579599||109303||39157||19375||27995||13999||85028||27727||44363||186213||40471||985968|
